fsd_no;fsd_vr;fsd_id;kohdenro;q1a;q1b;q1c;q1_1;q1_2;q1_3;q1_5a;q1_5b;q1_6;q1_7;q1_7b;q1_8a;q1_8b;q1_8c;q1_8d;q1_8e;q1_8f;q1_8g;q1_9;q1_10;q1_11a;q1_11b;q1_12;q1_13a;q1_13b;q1_13c;q1_13d;q1_13e;q1_13f;q1_13g;q1_13h;q2_1;q2_2_1;q2_2_2;q2_3;q2_4a_1;q2_4a_2;q2_4a_3;q2_4a_4;q2_4a_5;q2_4a_6;q2_4a_7;q2_4b;q2_5;q2_6;q2_7;q2_8_1;q2_8_2;q2_8_3;q2_9;q3_1;q3_1avo;q3_2;q3_2avo;q3_3;q3_4a_1;q3_4a_2;q3_4a_3;q3_4a_4;q3_4a_5;q3_4b;q3_5a;q3_5b;q3_6_1a;q3_6_1b;q3_6_2a;q3_6_2b;q3_6_3;q3_6_4;q3_6_5;q3_6_6;q3_6_7;q3_6_8;q3_6_9;q3_6_10;q3_6_11;q3_7_1;q3_7_2;q3_7_3;q3_7_4;q3_7_5;q3_7_6;q3_7_7;q3_7_8;q3_7_9;q3_7a1_1;q3_7a1_2;q3_7a1_3;q3_7a1_4;q3_7a1_5;q3_7a1_6;q3_7a1_7;q3_7a1_8;q3_7a1_9;q3_7a2_1;q3_7a2_2;q3_7a2_3;q3_7a2_4;q3_7a2_5;q3_7a2_6;q3_7a2_7;q3_7a2_8;q3_7a2_9;q3_7b1_1;q3_7b1_2;q3_7b1_3;q3_7b2_1;q3_7b2_2;q3_7b2_3;q3_8_1;q3_8_2;q3_8_3;q3_8_4;q3_8_5;q3_8avo;q3_9;q3_10;q3_11;q3_12_1;q3_12_2;q3_12_3;q3_12_4;q3_13;q3_14;q3_15;q3_16a;q3_16b;q3_16c;q3_16d;q3_16e;q3_16f;q3_16g;q3_16h;q3_16i;q3_16j;q3_16k;q3_16l;q3_17a_1;q3_17b_1;q3_17a_2;q3_17b_2;q3_17a_3;q3_17b_3;q3_17a_4;q3_17b_4;q3_17a_5;q3_17b_5;q3_17a_6;q3_17b_6;q3_17a_7;q3_17b_7;q3_18a;q3_18b;q3_18c;q3_19;q4_1;q4_2_1;q4_2_2;q4_2_3;q4_2_4;q4_2_5;q4_3_1;q4_3_2;q4_4;q4_5;q4_5avo1;q4_5avo2;q4_6a_1;q4_6a_2;q4_6a_3;q4_6a_4;q4_6a_5;q4_6a_6;q4_6a_7;q4_6a_8;q4_6a_9;q4_6aavo;q4_6b;q4_6bavo;q4_7;q4_8;q4_9a;q4_9b;q4_9c;q4_9d;q4_9e;q4_9f;q4_9g;q4_9h;q4_9i;q4_9j;q4_9k;q4_9l;q4_10aa;q4_10ab;q4_10ac;q4_10ad;q4_10ae;q4_10b1a;q4_10b1b;q4_10b1c;q4_10b1d;q4_10b2a;q4_10b2b;q4_10b2c;q4_10b2d;q4_10b3a;q4_10b3b;q4_10b3c;q4_10b3d;q4_10b4a;q4_10b4b;q4_10b4c;q4_10b4d;q4_10b5a;q4_10b5b;q4_10b5c;q4_10b5d;q5_1;q5_2;q5_3a;q5_3b;q5_3c;q5_4a;q5_4b;q5_4c;q5_5a;q5_5b;q5_5c;q5_5d;q5_5e;q5_5f;q5_5g;q5_5avo;q5_6a;q5_6b;q5_7;q5_8_1;q5_8_2;q5_8_3;q5_8_4;q5_8_5;q5_8_6;q5_8_7;q5_9;q5_10;q6_1_1;q6_1_2;q6_2a;q6_2b;q6_3;bv1;bv2;paino1;paino2
2978;1;2289;41835;1;2; ;2;1;2; ;6;2;3; ;4;1;2;1;1;2;2;    6v    0kk;5;2;2;2500;1;2;1;2;3;4;4;3;4;905; ;2012-5;1;0;0;1;0;0;0;2;2012-5;2008-8;2012-8;1;0;0;2;3; ;2; ;1;1;1;1;0;0;1;10;1;0;0;0;460;0;0;0;300;0;0;0;0;0;360;150;100;30;0;0;0;70;50;360;150;100;30;0;0;0;70;50;0;0;0;0;0;0;0;0;0;100;10;0;0;0;0;1;0;0;0;0; ;4;4;2;3;2;2;4;3;1;3;2;2;2;2;2;2;2;2;2;2;2;2;4;1;4;1;4;1;4;1;4;1;0;0;0;0;3;3;3;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;1;5;3;2;4;1;1;1;1;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1988-8;2;1;1;1; ; ; ;5;5;3;1;0;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;3;5;6;3;4;15;3;148,759070453667;2,09630561369973
2978;1;2290;41836;1;2; ;2;1;2; ;10;1;2;7;1;2;2;4;2;3;2;    6v    0kk;2;1;1;3500;1;1;1;1;1;5;2;3;2;91; ;2008-5;1;0;0;0;0;0;0;1;2008-5; ;2009-8;1;0;0;3;1; ;1; ;1;1;1;0;0;0;1;10;1;0;200;300;299;0;50;0;150;0;0;0;0;0;410;350;60;10;25;0;0;250;90;410;300;50;10;25;0;0;200;60;0;50;10;0;0;0;0;50;30;90;150;0;0;0;0;0;1;0;0;0; ;4;4;3; ; ; ; ; ; ;0;2;2;2;2;2;2;2;2;2;2;2;2;4;2;4;2;4;2;4;2;4;2;0;1;0;1;3;3;3;1;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;250;2;3;3;4;3;2;2;3;5;5;2;1;1;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1;470;2;2; ; ; ; ;1989-8;2;1;1;1; ; ; ;5;4;4;0;3;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;6;6;10;1;7;1;6;128,744195101541;1,8142569599255
2978;1;2291;41837;1;1;1;2;1;2; ;19;1;3; ;2;2;3;2;2;2;3;    7v    0kk;2;2;9;2500;2;2;3;3;2;2;4;3;2;562; ;2009-5;1;0;0;0;0;1;0;2;2009-5;2009-9;2012-9;1;0;0;3;3; ;2; ;1;1;0;1;0;0;1;15;1,5;0;201;300;298;0;100;0;0;0;0;0;0;0;325;200;0;0;30;0;0;40;30;325;100;0;0;30;0;0;40;30;0;100;0;0;0;0;0;0;0;110;150;0;0;100;0;0;0;0;0;1;sairausloma;4;2;3; ; ; ; ; ; ;0;9;3;3;3;3;9;9;3;1;1;2;9;4;4;4;4;1;2;1;0;4;2;0;0;0;2;3;4;4;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1989-8;1;1;1;1; ; ; ;5;2;3;1;0;1; ; ;2; ; ;0;1;0;0;0;0;0;3;4;3;3;6; ;4;12;4;10,6443738080102;,15
2978;1;2292;41838;1;1;1;1;1;2; ;18;1;4; ;2;2;2;1;2;2;3;    5v    6kk;2;2;3;3000;2;2;3;2;2;2;5;4;2;698; ;2011-6;1;0;0;0;0;0;0;2;2011-6; ;2012-8;1;0;0;3;1; ;2; ;2;1;0;0;0;0;1;10;,5;0;200;300;260;0;0;0;0;0;0;0;0;0;418;300;40;10;10;0;0;40;40;418;300;20;0;10;0;0;20;20;0;0;20;10;0;0;0;20;20;120;50;0;0;0;0;1;0;0;0;0; ;4;4;3; ; ; ; ; ; ;0;2;2;2;2; ;2;2;3;2;2;2;2;4;2;4;2;4;2;4;2;4;0;0;2;0;2;3;3;3;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;4;4;2;4;2;1;2;2;2;3;2;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1991-8;2;1;1;1; ; ; ;5;2;4;0;0;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;7;7;9;2;6;15;3;103,452182571172;1,45784314470413
2978;1;2293;41841;1;2; ;2;1;2; ;5;1;4; ;2;2;2;2;1;4;2;    6v    6kk;2;1;4;2400;3;2;2;1;1;4;5;5;2;837; ;2001-6;1;0;0;0;0;0;0;2;2001-5;2004-8;2007-9;1;0;0;3;4; ;2; ;3;0;1;0;0;0;2;10;2;500;0;300;0;0;230;0;0;0;320;0;0;0;780;300;60;50;20;60;0;0;110;780;300;60;50;20;60;0;0;110;0;0;0;0;0;0;0;0;0;97;5;0;0;0;0;1;0;0;0;0; ;5;2;3; ; ; ; ; ; ;0;2; ;2;2;2;2;2;2;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;5;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;4;1;5;4;1;4;4;5;1;1;1; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1982-9;1;1;1;1; ; ; ;5;2;3;1; ; ; ; ;1;2;8;0;1;0;0;0;0;0;1;1;6;6;1;2;8;6;3;169,913921065313;2,39441874360118
2978;1;2294;41843;1;2; ;2;1;2; ;21;1;4; ;1;2;2;3;3;3;3;    5v    4kk;2;5;5;2700;5;3;5;5;5;1;1;2;2;778; ;2003-5;1;0;0;0;0;1;0;2;2003-5;2005-9;2007-9;1;0;0;3;1; ;2; ;3;1;0;0;1;0;4;35;5;0;299;300;279;0;100;0;0;0;0;0;0;0;425;100;80;40;10;0;0;150;50;425;100;50;40;10;0;0;100;50;0;0;30;0;0;0;0;50;0;100;0;0;0;0;0;1;0;0;0;0; ;1;1;2;1;1;1;5;3;1;0;2;2;2;1;1;2;1;2;1;1;1;2;0;4;0;4;0;4;0;4;0;4;0;0;0;0;5;5;5;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;1;1;5;5;1;1;1;1;1;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1984-9;1;1;1;1; ; ; ;5;2;4;1;0;0;0; ;2; ; ;0;1;0;0;0;0;0;3;5;3;5;6;2;3;6;3;75,9098386073799;1,06971776794783
2978;1;2295;41846;3;2; ;2;1;2; ;18;1;3; ;4;4;2;4;4;2;2;    6v    5kk;1;1;2;3800;1;1;1;1;1;4;4;3;2;91; ;2006-5;1;0;0;0;0;0;0;1;2006-6; ;2008-9;1;0;0;1;3; ;2; ;1;0;0;1;1;0;3;10;6; ;120;150;130;1500;50; ; ; ; ; ; ;300;490;350;250;30;60;0;0;130;30;490;350;250;30;60;0;0;130;30;0;0;0;0;0;0;0;0;0;100;200;20;0;0;0;0;1;0;0;0; ;3;2;2;1;1;1;2;1;1;7;1;2;2;2;2;2;2;3;2;2;3;1;6;1;3;3;7;1;4;2;7;1;0;1;0;1;3;4;3;1;1;1;1;0;0;0;250;5;4;2; ; ;1;1;0;0;1;0;1;0;0; ;5; ; ; ;2;1;3;3;2;2;3;3;3;2;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1987-9;2;1;1;1; ; ; ;5;3;4;0;3;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;4;9;5;2;7;1;6;85,1209961762828;1,19952095414331
2978;1;2296;41848;1;2; ;2;1;2; ;6;3;3; ;1;2;2;3;2;3;2;    4v    8kk;2;1;1;4000;1;2;1;1;1;4;4;1;2;49; ;2009-6;1;0;0;0;0;1;0;1;2009-6; ;2009-8;0;0;0;3;1; ;4; ;1;0;0;0;1;0;4;25;8;0;0;0;270;1000;200;0;200;0;0;0;0;0;200;250;100;50;20;0;0;80;50;200;250;100;50;20;0;0;80;50;0;0;0;0;0;0;0;0;0;100;150;0;0;0;0;0;1;0;0;0; ; ;4;1;1;3;2;5;5;1;25;2;2;3;2;3;2;2;3;2;2;2;2;2;5;3;2;5;4;3;5;4;2;0;5;0;4;3;3;3;1;1;1;0;0;0;0;124;5;1;6; ; ;1;1;0;0;1;1;0;0;0; ;2; ; ; ;2;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1990-9;1;1;1;1; ; ; ;5;3;4;2;4;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;6;6;2;2;8;1;6;42,5205055326916;,59919690391783
2978;1;2297;41849;1;1;1;1;1;2; ;4;1;1;5;2;4;3;3;2;3;2;    5v    0kk;5;4;2;3000;2;4;3;3;2;3;5;1;2;202; ;2010-5;1;0;0;0;0;1;0;2;2010-5; ;2011-8;1;0;0;3;1; ;2; ;2;0;0;0;1;0;4;25;7; ;300; ;200;0; ; ;100; ; ; ; ; ;400;70;32;10;0;0;0;70;80;400;50;32;0;0;0;0;70;80;0;20;0;10;0;0;0;0;0;95;400;0;0;0;0;1;0;0;0;0; ;5;3;3; ; ; ; ; ; ;0;1;2;2;2;2;2;2;3;1;2;2;3;4;1;4;1;4;1;4;1;2;1;0;1;0;3;3;3;3;1;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;643;3;4;4;2;2;1;5;3;3;3;4;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1991-9;2;1;1;1; ; ; ;5;2;3;1;0;3;1;unkari, komi, udmurtti yms.;2; ; ;0;0;0;0;0;0;1; ; ;3;4;7;4;8;2;2;39,0938092337018;,55090806569029
2978;1;2298;41850;1;2; ;1;1;2; ;9;1;1;5;1;2;3;3;1;4;2;    6v    0kk;2;2;9;3000;2;2;2;2;2;4;4;3;2;609; ;2010-6;0;0;0;0;0;1;0;2;2011-7;2010-9;2011-9;1;0;0;2;1; ;1; ;1;0;0;0;1;0;4;22;7;0;163;0;289;0;0;0;150;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0; ;2;4;3; ; ; ; ; ; ;0;1;1;2;2;3;2;3;3;2;2;2;2;5;3;6;1;0;3;5;2;5;0;0;0;0;3;3;3;3;1;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;826;2;5;3;3;5;2;1;1;3;3;2;2;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;,75;470;2;2; ; ; ; ;1991-9;1;1;1;1; ; ; ;5;2;3;0;1;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;6;6;3;3;7;1;6;54,8974949148223;,77361283864595
2978;1;2299;41852;1;2; ;2;2;2; ;5;1;3; ;3;3; ; ;3;4;2;    3v    0kk;2;1;9;3000;1;1;1;1;1;5;5;5;4;91; ;1989-5;1;1;0;0;0;1;0;2;2001-4;2001-4;2012-9;1;0;0;1;1; ;2; ;1;1;0;0;0;0;1;25;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1; ; ; ; ; ; ; ;13;3;141,503563542505;1,99406136182506
2978;1;2300;41853;1;2; ;2;1;2; ;18;1;4; ;4;3;2;2;2;3;2;    6v    0kk;5;2;2;4000;2;2;2;2;2;2;3;3;2;694; ;2003-0;1;0;0;0;0;0;0;1;2002-0;2004-0;2006-0;0;1;0;2;3; ;1; ;1;0;1;1;1;0;3;20;15; ; ; ; ;0; ; ;500; ; ; ; ; ;350;100;0;0;0;0;0;0;0;350;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;1;0;0;0;0; ;3;4;2;1;3;1;5;1;1;8;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;4;4;0;0;0;0;4;2;3;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;4;3;5;5;4;4;4;4;4;4;3;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1985-7;2;1;1;1; ; ; ;5;2;4;2;0;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;6;6;10;2;8;6;3;92,1865599965479;1,29908853718349
2978;1;2301;41856;1;2; ;2;1;2; ;18;1;4; ;2;2;2;1;1;1;1;    7v    0kk;2;9;2;2400;3;3;2;2;2;2;5;1;3;729; ;2004-5;0;1;0;0;0;0;0;2;2009-5;2004-9;2011-8;0;0;1;3;4; ;1; ;1;1;0;0;0;0;1;4;,3;386; ;300;189; ; ; ; ; ;142; ; ; ;517;150;20;36;0;40;80;47;0;517;150;20;36;0;40;80;47;0;0;0;0;0;0;0;0;0;0;99;20;0;0;0;0;1;0;0;0;0; ;2;2;3; ; ; ; ; ; ;0;3;3;9;9;9;1;2;3;9;1;9;2;5;3;5;3;5;3;5;3;5;3;0;0;0;0;4;4;4;1;1;0;0;1;0;0;100;3;1;2; ; ;0;0;0;0;1;0;0;0;0; ;5; ; ; ;1;3;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1985-10;1;1;1;1; ; ; ;5;2;4;0; ;1; ; ;1;1;3;0;0;0;0;0;0;1; ; ;6;7;1;3;8;6;3;56,0649540941486;,79006461683953
2978;1;2302;41858;1;2; ;2;1;2; ;15;3;4; ;2;2;3;4;4;5;3;    5v    6kk;5;2;1;2900;2;2;1;1;1;4;3;2;2;638; ;2006-5;1;0;0;0;0;0;0;2;2006-5; ;2008-9;1;0;0;1;3; ;1; ;1;0;0;1;1;0;4;45;5;0;200;0;300;0;0;0;0;0;0;0;0;0;295;125;40;40;20;0;0;50;50;295;125;40;40;20;0;0;50;50;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;1;0;0;0;0; ;2;4;2;2;2;2;5;2;1;3;2;2;2;2;2;2;2;3;2;2;3;2;8;2;8;2;8;2;8;2;8;2;0;2;0;2;3;2;2;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;4;5;5;4;2;4;4;5;4;3;2;3;1;2;2;2;2;1;840;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1986-10;2;1;1;1; ; ; ;5;3;4;0;1;0;1;Espanja;2; ; ;0;0;0;0;0;0;1; ; ;6;6;2;2;7;1;6;55,1082708327018;,77658308266896
2978;1;2303;41863;1;2; ;2;2;2; ;4;1;4; ;2;3;4;1;1;1;2;    7v    0kk;2;2;3;4000;1;2;1;1;1;4;5;1;2;976; ;1996-6;1;0;0;0;0;1;0;2;1996-6;1997-8;2009-9;1;0;0;2;3; ;2; ;5;0;1;0;1;0;4;50;40;0;0;0;0;2400;100;0;0;0;0;0;0;0;624;500;60;40;50;0;500;200;300;624;500;60;40;50;0;500;200;300;0;0;0;0;0;0;0;0;0;80;30;0;0;0;0;1;0;0;0;1;olen päätoimisessa ansiotyössä;5;3;1;2;4;2;5;2;2;40;3;3;3;3;9;2;2;3;1;1;2;2;0;0;0;0;0;0;0;2;0;0;0;2;0;4;5;2;3;3;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;276;2;1;1;3;4;5;1;1;1;1;1;1;5;2;1;2;1;1; ; ; ; ;3;276;1;1; ; ; ; ;1;826;2;2;2;840;2;2;1976-11;1;1;1;1; ; ; ;5;2;4;4;0;0;1;espanja;2; ; ;0;1;0;0;0;0;0;3;1;3;7;7;3;5;1;6;34,1492287802165;,4812292774966
2978;1;2304;41866;1;2; ;2;2;1; ;21;1;1;7;2;2;2;2;1;2;2;    4v    0kk;1;3;3;2500;3;3;4;4;3;2;1;4;2;297; ;2001-5;1;0;0;0;0;0;0;1;2001-6;2004-8;2010-9;1;0;0;1;1; ;2; ;1;0;0;0;1;0;4;99;99; ; ; ; ;2500; ; ; ; ; ; ; ; ;633;300;0;50;25;0;0;250;40;633;300;0;50;25;0;0;250;40;0;0;0;0;0;0;0;0;0;100;150;0;0;0;0;0;1;0;0;0; ;3;3;1;1;1;1;5;3;2;25;3;3;3;3;3;3;2; ;3;3;3;9;0;0;0;0;0;0;0;0;0;5;0;5;0;5;4;3;2;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;2;2;2;4;2;3;3;3;4;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1982-11;1;1;1;1; ; ; ;5;3;4;0;0;0;0; ;2; ; ;0;1;0;0;0;0;0;1;2;3;9;8;2;7;13;3;47,4994810845715;,66936038617171
2978;1;2305;41868;1;2; ;2;1;2; ;18;1;3; ;2;2;2;1;2;3;2;   10v    6kk;1;2;9;3000;2;2;3;2;2;4;5;4;2;109; ;2002-11;1;0;0;0;0;1;0;2;2002-11; ;2003-9;1;0;0;2;1; ;1; ;2;1;1;0;0;0;2;7;1;0;0;0;0;1800;0;0;0;0;0;0;0;0;320;100;10;15;10;0;0;0;10;320;100;10;15;10;0;0;0;10;0;0;0;0;0;0;0;0;0;90;40;0;0;0;0;0;0;1;0;0; ;4;3;1;1;3;1;4;1;1;22;9;9;1;2;9;2;2;1;1;2;3;2;0;0;0;2;3;1;2;0;0;0;0;0;0;1;3;4;2;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;2;1;5;4;2;4;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;724;1;1;1983-11;2;1;1;1; ; ; ;5;2;3;1;0;0;1;Japani;2; ; ;0;1;0;0;0;0;0;5;2;10;4;9;9;5;6;3;92,1865599965479;1,29908853718349
2978;1;2306;41873;1;1;1;1;1;2; ;5;1;1;5;1;2;1;2;2;1;2;    5v    0kk;2;2;3;2500;1;1;1;1;1;3;5;3;2;105; ;2008-5;0;0;0;0;0;1;0;2;2008-5;2009-9;2012-9;1;0;0;1;1; ;2; ;2;0;1;1;0;0;2;15;3,7;0;169;0;300;500;0;0;100;0;0;0;0;0;550;200;100;40;30;0;0;80;100;550;200;100;40;30;0;0;80;100;0;0;0;0;0;0;0;0;0;89;100;0;0;0;0;1;0;0;0;0; ;4;4;1;1;3;2;5;5;1;12;3;2;3;1;2;2;2;3;2;1;2;2;2;1;2;1;4;1;5;1;2;1;0;2;0;3;3;2;2;1;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;36;6;1;1;5;3;1;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1989-11;1;1;1;1; ; ; ;5;2;4;0;0;0; ; ;2; ; ;1;0;0;0;0;0;0;4;6;1;6;6;2;6;17;4;147,273558420809;2,07537185010332
2978;1;2307;41876;1;2; ;2;1;2; ;5;1;4; ;4;1;4;1;2;2;1;    5v    5kk;2;2;3;2700;1;1;1;1;1;4;5;4;2;423; ;2009-6;1;0;0;0;0;0;0;2;2009-6; ;2010-8;1;0;0;3;3; ;2; ;1;1;1;0;0;0;2;5;1; ;201;100;468;50;70; ;50; ; ; ; ; ;420;250;30;20;75;0;0;80;200;420;250;30;0;25;0;0;80;200;0;0;0;20;50;0;0;0;0;91;150;0;0;0;0;1;0;0;0;0; ;4;1;2;2;4;1;4;2;1;5;2;2;3;1;1;1;2;3;1;1;3;1;3;2;0;3;4;2;4;2;0;2;0;0;0;0;1;1;2;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;4;4;5;5;4;4;2;2;5;1;4;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;826;2;1; ; ; ; ;1990-11;1;1;1;1; ; ; ;5;2;3;0;1;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;3;6;8;2;5;2;2;144,175607344413;2,0317156736254
2978;1;2308;41879;1;2; ;1;1;2; ;4;3;4; ;2;2;4;2;2;4;1;    5v    0kk;2;4;4;1500;4;4;3;3;2;1;4;3;2;50; ;2010-6;1;0;0;0;0;0;0;2;2010-6; ;2011-9;1;0;0;3;1; ;2; ;2;1;0;0;0;0;4;45;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1; ; ; ; ; ; ; ;2;2;14,0584065653815;,19811038421258
2978;1;2309;41881;4;2; ;2;2;2; ;9;1;3; ;2;2;2;1;1;1;4;    5v    6kk;1;2;1;2000;2;1;1;3;2;4;5;1;2;179; ;2006-5;1;0;0;0;0;1;0;2;2006-5;2005-11;2006-9;0;1;0;2;1; ;2; ;4;0;0;1;0;0;3;20;6;250; ; ; ; ; ; ; ; ;700; ; ;300;435;200;100;50;50;0;0;50;200;435;200;100;50;50;0;0;50;200;0;0;0;0;0;0;0;0;0;90;700;500;0;0;0;1;0;0;0;0; ;4;3;2;1;2;5;5;5;2;20;2;3;3;1;2;2;2;3;1;1;2;1;2;8;4;6;4;6;4;6;2;6;0;2;0;6;3;2;2;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;2;1;1;5;5;5;5;5;5;1;1;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1987-12;1;1;1;1; ; ; ;5;3;4;4;1;1;1;Italia;2; ; ;1;1;0;0;0;0;0;1;4;3;3;8;5;3;13;3;26,0093651587339;,36652271370573
2978;1;2310;41884;1;2; ;1;1;2; ;18;1;4; ;2;2;1;2;2;3;2;    5v    0kk;2;3;2;2700;2;2;2;2;2;3;3;2;2;91; ;2011-6;1;0;0;0;0;0;0;2;2011-6; ;2011-8;1;0;0;3;1; ;1; ;2;1;0;0;0;0;1;15;1;0;175;0;268;50;150;0;50;0;0;0;0;0;219;150;30;15;0;0;0;10;20;219;150;30;0;0;0;0;10;20;0;0;0;15;0;0;0;0;0;90;20;0;0;0;0;0;0;0;1;1;Kotona asuvalle 55 euron tuki on riittämätön;2;3;2;2;2;1;3;4;1;2;9;2;3;2;2;2;2;2;2;2;2;2;2;2;4;2;2;3;2;3;0;2;0;2;0;2;3;4;4;1;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;36;7;3;3;2;4;3;1;2;3;4;2;1;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;36;2; ;1992-12;1;1;1;1; ; ; ;5;4;4;1;0;0;1;espanja;2; ; ;0;0;0;0;0;0;1; ; ;6;6;2;11;6;1;6;48,7515075883214;,68700388300392
